distance;force;result;datetime
8,086022;9,270306;7.007699;264.492996
9,954198;9,824982;8.470057;264.866965
9,024619;16,65116;7.639888;265.647563
11,91247;18,9543;12.99877;266.784636
11,99123;16,67279;10.25285;266.852443
14,00988;10,69037;12.33758;266.853426
6,934647;15,63676;6.000717;266.854425
13,50757;15,68838;11.81393;266.855425
4,983731;5,859228;3.923416;266.855425
6,851836;11,98102;5.455004;266.856469
9,340976;12,09142;8.027887;266.857419
8,201741;6,392725;7.168178;267.717633
12,46488;10,95674;0;268.549555
12,68893;9,453314;11.09314;268.583496
9,881034;11,19435;8.525702;268.617884
12,01625;14,32159;10.2773;269.500069
11,96456;14,89752;10.29226;269.627709
11,1106;18,59244;10.68467;270.000774
8,084245;5,40318;6.715019;270.696936
10,17656;4,354291;8.608894;270.712893
9,182874;5,956067;7.582484;270.866516
13,11233;11,67444;11.3862;272.157109
12,43729;12,06622;10.72249;272.258854
10,17354;13,13466;8.506264;272.940595
12,24526;17,33258;11.38181;273.198469
5,559723;8,236513;4.539947;273.940481
10,87879;6,471127;9.246585;274.348391
9,376374;10,64598;7.7512;274.773855
12,06745;10,91991;0;274.89305
6,051432;19,09998;4.784703;274.927946
9,752933;19,54893;8.440601;275.74276
10,95103;19,05513;10.37103;276.478854
6,113214;9,731745;5.044962;277.393925
8,805435;7,517176;7.627623;277.566038
6,230518;19,64036;4.911771;278.674178
8,28503;14,72429;6.883738;278.894599
9,605212;16,96807;8.165668;279.03289
11,95885;11,39969;10.23468;279.562039
13,40259;19,1679;15.2937;280.020309
8,373032;5,401541;6.812765;280.718987
9,549689;8,038426;7.981211;281.23104
8,03993;9,567414;7.001916;281.28191
10,18165;12,51409;0;281.656901
12,88035;8,673071;11.21537;282.507412
7,387898;17,9975;6.526396;282.796799
12,35921;18,28986;13.28933;283.379262
13,7598;5,228284;12.07521;284.357349
13,3095;10,58828;0;284.952085
14,274;11,42571;12.6138;285.531832
14,54958;12,17008;12.87918;285.616061
7,943005;19,00348;6.745566;285.769119
11,72797;14,5375;10.00811;286.058346
10,60189;17,68904;8.976542;286.32982
13,72718;4,500323;12.00081;287.193515
10,00754;5,642241;8.53008;287.262359
5,969135;10,3276;4.798316;287.279284
10,43037;12,3638;0;287.978543
7,556484;18,94393;6.445515;288.743244
12,59791;13,59903;10.86716;288.862923
10,1399;14,07888;8.632428;289.254128
5,765271;12,86716;4.833614;290.425946
8,639079;9,273846;7.27203;290.528696
7,961594;16,29262;0;290.833879
10,27942;13,59404;8.774363;291.489135
8,595322;18,51235;7.075218;291.673636
13,84665;10,33473;12.08603;292.100135
12,94805;16,77637;11.57289;292.357931
9,150891;6,138882;7.59281;293.245163
10,84235;6,339147;9.394062;293.48552
5,128792;16,74787;4.017068;293.62016
10,43198;8,542989;8.772823;293.761792
6,150471;14,59459;5.384208;293.829611
10,33171;8,13788;8.745928;293.86352
7,93902;13,18026;6.914814;294.069487
13,3027;4,016112;11.5293;294.850406
13,32496;4,04275;11.6779;294.851399
12,55108;4,104567;10.82423;294.870346
5,556762;9,282573;4.780162;294.926205
10,99741;5,447431;9.538534;295.06383
8,55071;19,67813;7.00089;296.629916
6,68559;18,29403;5.312819;296.630914
6,893082;11,82531;6.085541;297.974813
8,866684;14,19201;0;298.267033
6,842609;16,41337;5.456913;298.573219
12,22373;12,70033;10.68666;298.981957
9,05532;18,96657;7.475735;299.237828
12,07935;14,43656;10.47067;299.339556
12,30325;11,03889;10.7233;299.372465
8,277572;4,28694;6.747927;299.941975
9,021432;5,121621;7.423019;300.093263
6,090418;9,775946;5.491892;300.401413
11,65497;10,36769;0;300.892722
12,11679;9,063953;10.37933;301.09916
9,756023;11,69831;8.13222;301.166961
8,502168;16,88261;7.338291;301.678101
9,717113;3,776075;8.328959;302.276446
8,138498;5,233285;6.607718;302.34461
12,291;7,583977;10.62838;303.124695
11,16653;9,719054;9.574314;303.41288
8,374599;16,59723;6.954708;304.653628
11,99371;17,87823;12.10195;304.960836
11,70903;19,05223;12.99418;305.198171
10,39765;3,851599;8.725015;305.842798
11,03629;5,860956;9.457402;306.249301
13,59629;7,900299;11.87074;306.784587
13,08172;10,91073;0;306.889321
11,73232;12,6487;10.14036;307.549573
9,551526;18,12696;7.961678;307.856286
11,81884;19,99442;14.0323;308.87462
5,75909;6,140931;4.548048;309.420151
8,264579;4,782681;7.009646;309.523413
10,24678;5,128118;8.822664;309.742883
7,882497;10,96743;6.397395;310.202179
8,116839;14,70778;0;310.38868
13,90781;8,604092;12.16558;310.510361
8,640262;14,92098;7.137953;311.74674
5,912612;6,50725;4.833212;312.358644
5,82693;9,413342;4.572989;312.581048
5,255146;10,44505;4.514366;312.664813
9,457563;9,054712;7.88407;313.184919
6,554897;14,47336;5.941179;313.357454
10,52787;10,13776;8.846828;313.458663
10,32362;15,4157;8.687563;314.242563
13,45313;13,8702;11.67735;314.310383
13,53671;3,779934;11.76717;314.312384
8,438073;16,24385;7.267806;314.314373
9,018476;4,688577;7.506008;314.314373
11,00544;12,18936;9.301266;314.31537
12,2452;8,26498;10.63107;314.316368
6,226792;3,257415;4.957178;314.316368
9,250311;4,540409;7.878026;314.997711
10,31799;5,660731;8.780019;315.269019
13,91958;5,237336;12.28098;315.302927
5,641189;14,27381;4.502846;315.438563
6,889059;7,587861;5.50792;315.674904
14,38406;15,07436;12.69969;317.069685
10,42465;17,25315;9.1934;317.205292
4,911066;7,834307;4.027091;317.821251
10,27741;7,348083;8.617093;318.400866
8,172316;9,563676;6.866614;318.485635
11,54471;7,274182;9.910275;318.553
13,85973;7,604496;12.09013;318.653751
10,9042;10,49036;9.327904;319.044675
13,77602;9,01486;12.1024;319.197268
9,838584;3,238469;8.186944;319.724235
4,823213;16,24177;4.035784;320.149626
12,72562;5,987101;10.96441;320.4219
6,248747;13,943;5.210847;320.573525
6,719535;17,35857;5.600533;321.083139
6,527276;15,17001;5.94563;321.184866
12,03924;12,06334;10.31029;321.440695
6,716815;3,438966;5.878157;321.849113
8,232459;7,302392;6.700306;322.357786
9,67982;6,471748;8.042969;322.425573
11,30093;8,282571;9.656223;322.933754
9,142322;13,31441;0;322.968693
5,638946;19,03654;4.911457;323.296728
12,83403;14,81507;11.10552;324.176933
5,856576;4,111461;4.767387;324.567258
8,220682;3,107725;7.051617;324.618123
4,775455;6,257254;3.782558;324.634079
6,589118;5,433203;5.21061;324.720266
6,079762;9,280417;5.123878;325.076345
10,61303;14,58559;9.032432;326.622364
10,69604;18,24263;9.206209;327.267168
4,718068;7,299156;3.978034;327.84476
8,066695;6,134247;6.852125;328.08263
10,34897;5,474029;8.898902;328.201319
11,41754;6,071317;9.816224;328.404745
14,19115;6,611887;12.40392;328.523452
11,01558;15,27658;9.311641;329.916313
12,80875;18,40677;13.44987;330.679894
8,538086;4,888033;7.075743;331.341675
7,84679;5,165793;6.820301;331.358663
5,013629;12,80585;3.946896;331.646863
9,567466;10,29218;8.033811;332.447352
10,57441;13,50533;9.090219;332.923378
10,07928;14,22294;8.662215;333.00812
9,541121;18,93599;8.23628;333.567627
8,499928;6,846213;6.939018;334.477076
5,97815;14,86062;4.733172;334.900945
12,83746;7,739439;11.20341;335.138309
7,012584;13,48089;5.759801;335.818025
9,141033;13,06086;7.584956;336.149136
13,74914;14,06822;11.96282;336.192022
11,98378;17,95052;11.80835;336.915479
7,378469;10,24714;5.918239;338.137358
7,702739;12,80433;6.313425;338.679652
13,76742;9,063091;11.99811;338.809305
9,543406;15,78938;8.039591;339.375086
12,92123;13,02883;11.17644;339.442012
11,06168;14,24056;9.379272;339.492874
13,50042;13,59064;11.80599;339.578646
14,23966;3,473753;12.49441;340.394022
10,21091;7,300632;8.759224;340.928614
11,35522;9,19407;9.670199;341.358906
12,79388;12,35162;11.10669;342.027136
13,91353;12,44773;12.17822;342.030109
9,71663;12,1557;8.154246;342.075009
8,34866;17,03874;6.792899;342.874479
10,19861;3,357686;8.539272;343.491381
11,31073;6,627845;9.598953;344.163101
7,259739;11,90541;5.805935;344.23297
12,07223;11,13634;0;344.639474
12,23922;12,68007;10.66393;345.234054
8,119009;16,73698;7.122819;345.762921
13,99807;18,00373;14.19109;346.228194
8,180422;4,371506;6.909337;346.823602
10,19788;5,118141;8.53789;347.061007
6,412024;10,09376;5.058929;347.197119
10,58008;7,597991;8.98935;347.525016
7,261488;18,75623;0;347.922948
9,42129;11,90488;8.157891;348.058583
9,745252;16,221;8.346937;348.738766
14,50317;5,427248;12.76831;348.814089
7,219196;3,964272;5.797748;348.815104
5,264931;16,9249;4.341365;348.816085
9,768473;7,544574;8.384547;348.81708
14,05797;19,70673;12.29884;348.818082
5,792326;4,660413;4.586547;348.820073
10,24244;9,508671;8.693963;348.821074
5,139143;5,389101;4.042515;349.241809
10,9685;6,133944;9.429485;349.908543
8,619568;8,48443;7.041464;349.94245
8,109185;16,64897;0;350.468045
7,547552;14,19694;6.087004;350.688534
9,220207;10,08762;7.726548;350.739429
14,40921;13,34464;12.74108;351.300159
7,032245;4,608735;5.809401;351.829742
11,58723;5,303201;10.01521;352.296294
10,24628;6,323528;8.577847;352.329205
6,731314;16,30861;5.400614;352.945922
7,266521;19,57019;5.977637;353.589205
8,425709;18,5421;6.918495;353.67298
7,901611;18,09715;6.467542;353.72484
5,000575;5,775212;3.961051;354.18639
11,03672;3,583274;9.356859;354.372892
12,5373;6,213118;10.79445;355.152836
13,68525;8,24814;11.92367;355.289476
12,83497;9,833179;11.11456;355.527633
6,745771;19,72422;5.93031;356.392271
14,5521;16,40542;12.83349;356.783764
6,298677;13,901;5.758701;356.851581
6,576351;19,66298;5.87383;356.852581
8,404881;4,708722;6.873984;356.852581
6,33075;7,087844;5.558339;356.853578
9,612757;16,87821;8.111119;356.854577
14,11848;3,303809;12.38354;356.854577
5,234257;19,05819;4.391462;356.855574
11,37426;4,788487;9.656715;357.737262
8,659352;6,766788;7.205078;357.788129
11,03635;6,318447;9.575974;358.008575
6,89153;13,18605;5.74119;358.365092
10,17331;8,93233;8.734668;358.382091
14,24497;17,41281;13.74539;360.081884
13,137;19,83948;15.6682;360.523721
5,366554;7,284447;4.545447;360.591053
7,108275;16,39264;5.986284;360.592048
7,288102;10,6008;5.994865;360.592048
13,23225;14,19042;11.52254;360.593047
10,80608;15,68524;9.129695;360.594045
9,87751;6,539946;8.230021;360.595043
13,56997;12,81712;11.78672;360.595043
6,839533;5,7062;5.860907;361.236842
10,83038;8,05178;9.256722;361.999515
13,23789;7,784166;11.56107;362.102241
6,594574;18,31086;0;362.187018
13,6039;8,668059;11.82047;362.220955
8,194886;13,07933;7.093144;362.32265
8,860483;16,09725;7.298035;363.503138
8,045436;15,88394;6.777003;363.570955
11,92012;6,405231;10.19143;363.571951
6,729672;3,832252;5.332854;363.572953
5,685338;12,18168;4.843744;363.573947
9,689097;12,83484;8.173367;363.574944
6,624257;13,92404;5.917969;363.575941
8,198099;14,78601;7.112107;363.576938
11,90008;3,794098;10.17901;364.314475
4,983397;14,72538;3.921431;364.688635
13,40953;8,899309;11.68685;365.265769
9,925046;11,3284;8.44616;365.384961
10,81165;14,35334;9.117588;366.080644
11,69211;15,15636;10.11202;366.402752
11,36141;18,01262;11.17561;366.878541
11,80817;7,66849;10.09416;368.305507
10,94975;8,417274;9.355247;368.356372
6,114658;15,88208;5.289989;368.441201
8,139083;19,27782;6.999021;369.37375
10,76785;12,95358;9.077569;369.747726
12,88736;16,79453;11.12465;369.984354
11,63938;16,83998;10.78785;369.985354
8,822913;3,449138;7.416983;370.51248
7,843042;5,446555;6.624315;370.683026
11,79462;5,885174;10.1149;371.110882
9,851718;7,789401;8.492764;371.248709
13,12142;11,8852;11.39958;372.210175
10,17746;15,91232;8.565875;372.51934
8,65314;19,85555;7.211578;372.620071
7,775545;9,497601;6.798869;373.848125
8,041429;15,13416;0;374.441539
13,2642;12,05958;11.59174;374.867366
7,934342;19,93216;6.704792;375.105709
13,60677;11,43275;11.82903;375.106705
11,56123;11,45588;9.849277;375.44582
14,09802;18,60269;15.28076;376.05662
11,22433;3,64907;9.754798;376.7412
5,747241;11,33414;4.50229;377.02943
11,16502;7,339982;9.590199;377.385461
5,816825;19,02393;4.584452;377.674227
9,448091;10,02056;7.881182;377.792947
12,92258;9,665235;11.16543;377.861759
12,23391;11,05676;10.56283;379.068119
13,06632;3,673142;11.33307;379.782464
9,985179;5,057528;8.527795;379.902146
13,97545;5,61549;12.26681;380.138541
14,22266;6,032049;12.56863;380.224286
14,10273;7,518891;12.31205;380.47812
12,09554;10,34186;0;380.596717
8,300976;13,10954;7.115576;381.039697
8,177452;5,652681;6.723927;381.753792
4,912673;14,24444;3.87343;382.080913
13,82542;11,27126;12.17939;383.219893
